tick_date,tick_time,base,quot,close,volume,timestamp,avg,trend_coef,trend_intercept
2018-01-12,2018-01-12 15:33:00,btc,usd,13984.0,53.51458281,1515760380.0,13931.220933971292,-0.00122758611343,1874257.33554
2018-01-12,2018-01-12 15:34:00,btc,usd,13982.0,4.85691049,1515760440.0,13931.753192035809,-0.00121514634737,1855402.54535
2018-01-12,2018-01-12 15:35:00,btc,usd,13949.0,10.83049157,1515760500.0,13932.511256551938,-0.00120231624127,1835956.10352
2018-01-12,2018-01-12 15:36:00,btc,usd,13957.0,13.93427553,1515760560.0,13933.124159777744,-0.00118908334888,1815899.1446
2018-01-12,2018-01-12 15:37:00,btc,usd,13967.0,3.939649929999999,1515760620.0,13933.543514616453,-0.00117544666637,1795230.14673
2018-01-12,2018-01-12 15:38:00,btc,usd,13992.0,16.761736489999997,1515760680.0,13934.753192035809,-0.00116133572501,1773842.29924
2018-01-12,2018-01-12 15:39:00,btc,usd,13991.0,6.01789409,1515760740.0,13935.47899848742,-0.00114674996891,1751734.7588
2018-01-12,2018-01-12 15:40:00,btc,usd,13991.0,14.594820179999996,1515760800.0,13935.946740422905,-0.00113170720455,1728934.51482
2018-01-12,2018-01-12 15:41:00,btc,usd,13990.0,21.76602119,1515760860.0,13936.495127519678,-0.00111617130773,1705386.81274
2018-01-12,2018-01-12 15:42:00,btc,usd,13977.0,32.09807289000001,1515760920.0,13936.720933971292,-0.00110018167341,1681151.36424
2018-01-12,2018-01-12 15:43:00,btc,usd,13940.0,57.11312663,1515760980.0,13936.39835332613,-0.00108381048163,1656337.57407
2018-01-12,2018-01-12 15:44:00,btc,usd,13934.0,12.65644332,1515761040.0,13935.559643648712,-0.00106709811505,1631006.65077
2018-01-12,2018-01-12 15:45:00,btc,usd,13930.0,8.45793974,1515761100.0,13933.301579132582,-0.00105014960581,1605317.79295
2018-01-12,2018-01-12 15:46:00,btc,usd,13954.0,9.599815199999998,1515761160.0,13931.269321068066,-0.00103305291441,1579404.32541
2018-01-12,2018-01-12 15:47:00,btc,usd,13969.0,9.39913311,1515761220.0,13929.543514616453,-0.0010158036569,1553259.60372
2018-01-12,2018-01-12 15:48:00,btc,usd,13957.0,27.925796289999994,1515761280.0,13927.849966229356,-0.000998364825295,1526827.53367
2018-01-12,2018-01-12 15:49:00,btc,usd,13970.0,11.892442920000002,1515761340.0,13927.07577268097,-0.00098065587537,1499986.033
2018-01-12,2018-01-12 15:50:00,btc,usd,14002.0,81.54991011,1515761400.0,13926.785450100324,-0.000962636676355,1472674.27484
2018-01-12,2018-01-12 15:51:00,btc,usd,14039.0,48.60178332,1515761460.0,13926.914482358388,-0.000944295088154,1444873.85858
2018-01-12,2018-01-12 15:52:00,btc,usd,14020.0,24.040960000000002,1515761520.0,13926.882224293873,-0.000925659404975,1416627.6704
2018-01-12,2018-01-12 15:53:00,btc,usd,14018.0,31.24636424,1515761580.0,13927.011256551938,-0.000906731525121,1387938.58779
2018-01-12,2018-01-12 15:54:00,btc,usd,13978.0,28.324554050000003,1515761640.0,13927.140288810002,-0.000887521137559,1358821.2966
2018-01-12,2018-01-12 15:55:00,btc,usd,14010.0,70.79706678000002,1515761700.0,13928.091901713227,-0.000867973465671,1329192.7712
2018-01-12,2018-01-12 15:56:00,btc,usd,14019.0,7.90817074,1515761760.0,13930.301579132582,-0.000848022905676,1298953.57547
2018-01-12,2018-01-12 15:57:00,btc,usd,14018.0,6.010744369999999,1515761820.0,13931.559643648712,-0.000827720427317,1268180.96454
2018-01-12,2018-01-12 15:58:00,btc,usd,14062.0,133.53300674,1515761880.0,13933.108030745485,-0.000807022168501,1236808.45554
2018-01-12,2018-01-12 15:59:00,btc,usd,14023.27830226,28.72500022,1515761940.0,13934.64477755613,-0.000785943091701,1204858.72749
2018-01-12,2018-01-12 16:00:00,btc,usd,14031.0,23.89245156,1515762000.0,13936.193164652905,-0.000764511050003,1172373.99819
2018-01-12,2018-01-12 16:01:00,btc,usd,14037.0,11.83732632,1515762060.0,13937.74155174968,-0.000742766934786,1139416.24802
2018-01-12,2018-01-12 16:02:00,btc,usd,14021.0,14.870756470000002,1515762120.0,13939.322196910969,-0.000720666190534,1105917.94267
2018-01-12,2018-01-12 16:03:00,btc,usd,14006.0,17.30452066,1515762180.0,13941.677035620647,-0.000698155689498,1071798.55567
2018-01-12,2018-01-12 16:04:00,btc,usd,14010.0,8.525080970000001,1515762240.0,13944.354454975484,-0.000675232061631,1037052.9793
2018-01-12,2018-01-12 16:05:00,btc,usd,14007.0,20.19207068,1515762300.0,13947.677035620647,-0.000651875667663,1001651.44648
2018-01-12,2018-01-12 16:06:00,btc,usd,14007.0,6.0544843199999985,1515762360.0,13950.112519491615,-0.000628147695555,965686.700557
2018-01-12,2018-01-12 16:07:00,btc,usd,13974.0,20.48952711,1515762420.0,13952.418971104516,-0.000604096121575,929231.460526
2018-01-12,2018-01-12 16:08:00,btc,usd,13934.0,43.87684054,1515762480.0,13954.338325943227,-0.000579742529881,892318.44163
2018-01-12,2018-01-12 16:09:00,btc,usd,13943.0,11.18215695,1515762540.0,13955.838325943227,-0.000555178071678,855085.804192
2018-01-12,2018-01-12 16:10:00,btc,usd,13964.0,4.1362672200000015,1515762600.0,13957.435100136776,-0.000530381242084,817500.952634
2018-01-12,2018-01-12 16:11:00,btc,usd,13973.0,57.42042799,1515762660.0,13958.612519491615,-0.000505369768825,779590.756846
2018-01-12,2018-01-12 16:12:00,btc,usd,13982.0,19.46415919,1515762720.0,13959.128648523872,-0.000480191651787,741427.970932
2018-01-12,2018-01-12 16:13:00,btc,usd,13964.0,10.09838773,1515762780.0,13960.338325943227,-0.000454844410042,703008.8354
2018-01-12,2018-01-12 16:14:00,btc,usd,13962.0,10.5859686,1515762840.0,13961.935100136776,-0.000429351289146,664368.58484
2018-01-12,2018-01-12 16:15:00,btc,usd,13956.0,16.78588834,1515762900.0,13963.177035620647,-0.000403751905765,625567.267063
2018-01-12,2018-01-12 16:16:00,btc,usd,13946.0,13.69241904,1515762960.0,13963.999616265808,-0.000378050711234,586611.628511
2018-01-12,2018-01-12 16:17:00,btc,usd,13960.0,25.92340407,1515763020.0,13965.531874330323,-0.000352280526901,547551.418589
2018-01-12,2018-01-12 16:18:00,btc,usd,13966.0,6.969258140000001,1515763080.0,13967.22542271742,-0.000326474097667,508436.27008
2018-01-12,2018-01-12 16:19:00,btc,usd,13964.0,3.51475115,1515763140.0,13968.637205726292,-0.000300600836871,469219.821329
2018-01-12,2018-01-12 16:20:00,btc,usd,13999.0,41.60855786000001,1515763200.0,13970.427528306938,-0.000274630935803,429856.890763
2018-01-12,2018-01-12 16:21:00,btc,usd,14005.0,31.20976796,1515763260.0,13972.07268959726,-0.000248600228887,390401.793633
2018-01-12,2018-01-12 16:22:00,btc,usd,13999.0,13.77004916,1515763320.0,13973.52061777839,-0.00022250803141,350853.491806
2018-01-12,2018-01-12 16:23:00,btc,usd,14020.0,50.2430719,1515763380.0,13974.972230681615,-0.000196330345664,311175.611124
2018-01-12,2018-01-12 16:24:00,btc,usd,14020.0,8.623874789999999,1515763440.0,13975.939972617098,-0.000170108399447,271430.641297
2018-01-12,2018-01-12 16:25:00,btc,usd,14000.0,22.51767055,1515763500.0,13977.085133907422,-0.000143821260575,231586.854925
2018-01-12,2018-01-12 16:26:00,btc,usd,13982.0,38.22321407,1515763560.0,13977.956101649357,-0.000117486057268,191670.213456
2018-01-12,2018-01-12 16:27:00,btc,usd,13973.0,8.89891029,1515763620.0,13979.117391971937,-9.10717395642e-05,151633.653773
2018-01-12,2018-01-12 16:28:00,btc,usd,14009.0,16.00760547,1515763680.0,13980.585133907422,-6.45617637214e-05,111452.100361
2018-01-12,2018-01-12 16:29:00,btc,usd,14008.0,12.33851339,1515763740.0,13982.133521004194,-3.79766464769e-05,71156.65125
2018-01-12,2018-01-12 16:30:00,btc,usd,14008.0,6.882819239999999,1515763800.0,13983.472230681615,-1.13180126917e-05,30749.7689922
2018-01-12,2018-01-12 16:31:00,btc,usd,13981.0,26.03888251,1515763860.0,13984.391585520325,1.53985579148e-05,-9744.93228139
2018-01-12,2018-01-12 16:32:00,btc,usd,13973.0,33.35939519,1515763920.0,13985.214166165486,4.21209684366e-05,-50248.4876056
2018-01-12,2018-01-12 16:33:00,btc,usd,13999.0,13.47766463,1515763980.0,13986.42384358484,6.89019770958e-05,-90840.8639386
2018-01-12,2018-01-12 16:34:00,btc,usd,14004.0,8.758248369999999,1515764040.0,13987.262553262259,9.56995691431e-05,-131458.37857
2018-01-12,2018-01-12 16:35:00,btc,usd,14003.0,29.897481010000003,1515764100.0,13987.569004875162,0.000122502046196,-172083.300593
2018-01-12,2018-01-12 16:36:00,btc,usd,14022.0,7.49155038,1515764160.0,13988.214166165486,0.00014929538615,-212694.375737
2018-01-12,2018-01-12 16:37:00,btc,usd,14006.0,21.5737087,1515764220.0,13989.133521004194,0.000176074056131,-253283.217248
2018-01-12,2018-01-12 16:38:00,btc,usd,13997.0,9.948997339999998,1515764280.0,13989.778682294518,0.000202861270221,-293885.011914
2018-01-12,2018-01-12 16:39:00,btc,usd,14013.0,5.67568192,1515764340.0,13990.52061777839,0.000229596374816,-334407.824778
2018-01-12,2018-01-12 16:40:00,btc,usd,13993.0,19.00102378,1515764400.0,13990.536746810647,0.000256248908391,-374805.485223
2018-01-12,2018-01-12 16:41:00,btc,usd,14006.0,19.616671510000003,1515764460.0,13990.778682294518,0.00028282514014,-415087.495364
2018-01-12,2018-01-12 16:42:00,btc,usd,13992.0,32.28480454999999,1515764520.0,13990.794811326776,0.000309344244253,-455282.918506
2018-01-12,2018-01-12 16:43:00,btc,usd,13969.0,23.774245800000006,1515764580.0,13990.456101649357,0.000335814733036,-495404.65754
2018-01-12,2018-01-12 16:44:00,btc,usd,13987.0,14.647926959999998,1515764640.0,13990.617391971937,0.000362278969977,-535516.923619
2018-01-12,2018-01-12 16:45:00,btc,usd,13947.0,55.32244722,1515764700.0,13990.730295197744,0.000388738869739,-575622.618935
2018-01-12,2018-01-12 16:46:00,btc,usd,13923.0,68.39985535,1515764760.0,13990.552875842905,0.000415157138356,-615665.216084
2018-01-12,2018-01-12 16:47:00,btc,usd,13911.0,15.548066079999998,1515764820.0,13990.246424230001,0.000441525221741,-655631.7495
2018-01-12,2018-01-12 16:48:00,btc,usd,13868.0,23.84088999,1515764880.0,13988.859327455808,0.00046782451929,-695494.027066
2018-01-12,2018-01-12 16:49:00,btc,usd,13830.0,25.40026074,1515764940.0,13986.617391971937,0.00049395336081,-735097.94477
2018-01-12,2018-01-12 16:50:00,btc,usd,13823.0,25.336970340000004,1515765000.0,13984.456101649357,0.000519902500817,-774429.488754
2018-01-12,2018-01-12 16:51:00,btc,usd,13823.0,50.10289210000001,1515765060.0,13982.085133907422,0.000545606717356,-813389.79999
2018-01-12,2018-01-12 16:52:00,btc,usd,13806.0,13.702549530000002,1515765120.0,13978.92384358484,0.000571020969985,-851910.6101
2018-01-12,2018-01-12 16:53:00,btc,usd,13797.0,41.435034,1515765180.0,13975.02061777839,0.000596136017127,-889977.912266
2018-01-12,2018-01-12 16:54:00,btc,usd,13821.0,57.07752074,1515765240.0,13971.810940359033,0.00062100403236,-927670.786862
2018-01-12,2018-01-12 16:55:00,btc,usd,13805.0,12.490273769999998,1515765300.0,13968.375456488066,0.000645617365245,-964977.638108
2018-01-12,2018-01-12 16:56:00,btc,usd,13817.0,24.05636379,1515765360.0,13965.778682294518,0.000670001749581,-1001937.47045
2018-01-12,2018-01-12 16:57:00,btc,usd,13876.0,32.51453907,1515765420.0,13963.617391971937,0.000694136224186,-1038518.51161
2018-01-12,2018-01-12 16:58:00,btc,usd,13846.0,30.76473,1515765480.0,13960.827069391291,0.000717981145442,-1074660.67313
2018-01-12,2018-01-12 16:59:00,btc,usd,13845.0,18.07479675,1515765540.0,13958.036746810647,0.000741563715043,-1110405.18556
2018-01-12,2018-01-12 17:00:00,btc,usd,13883.0,21.57962971,1515765600.0,13955.149650036454,0.000764918174397,-1145803.94996
2018-01-12,2018-01-12 17:01:00,btc,usd,13863.0,16.77100774,1515765660.0,13952.564516129034,0.000788077031055,-1180906.23876
2018-01-12,2018-01-12 17:02:00,btc,usd,13844.0,21.163180760000003,1515765720.0,13949.548387096776,0.000811044025401,-1215717.72195
2018-01-12,2018-01-12 17:03:00,btc,usd,13860.0,25.75687228,1515765780.0,13946.693548387098,0.000833808910111,-1250222.86704
2018-01-12,2018-01-12 17:04:00,btc,usd,13820.0,42.94807554000001,1515765840.0,13943.451612903227,0.000856296427979,-1284307.60437
2018-01-12,2018-01-12 17:05:00,btc,usd,13809.0,17.73484751,1515765900.0,13940.274193548388,0.000878529189598,-1318006.20553
2018-01-12,2018-01-12 17:06:00,btc,usd,13871.0,47.46614695,1515765960.0,13938.032258064519,0.000900546878315,-1351378.8187
2018-01-12,2018-01-12 17:07:00,btc,usd,13821.0,39.71574464,1515766020.0,13935.032258064519,0.00092231302648,-1384370.16951
2018-01-12,2018-01-12 17:08:00,btc,usd,13824.0,8.770571619999998,1515766080.0,13932.080645161292,0.000943826150523,-1416978.00914
2018-01-12,2018-01-12 17:09:00,btc,usd,13819.0,18.59633463,1515766140.0,13929.580645161292,0.000965122047479,-1449256.59583
2018-01-12,2018-01-12 17:10:00,btc,usd,13793.0,7.736299370000001,1515766200.0,13927.306451612905,0.000986222524461,-1481238.98308
2018-01-12,2018-01-12 17:11:00,btc,usd,13777.0,73.87699561,1515766260.0,13924.629032258066,0.00100717160143,-1512991.89412
2018-01-12,2018-01-12 17:12:00,btc,usd,13796.0,33.11320188,1515766320.0,13921.919354838712,0.00102799003043,-1544546.78362
2018-01-12,2018-01-12 17:13:00,btc,usd,13794.0,12.49977862,1515766380.0,13919.032258064519,0.00104865859062,-1575874.51803
2018-01-12,2018-01-12 17:14:00,btc,usd,13824.0,34.52084876,1515766440.0,13916.483870967744,0.00106917746067,-1606975.36769
2018-01-12,2018-01-12 17:15:00,btc,usd,13823.0,24.76237973,1515766500.0,13914.209677419356,0.00108952501124,-1637816.54777
2018-01-12,2018-01-12 17:16:00,btc,usd,13795.0,17.689226069999997,1515766560.0,13911.51612903226,0.00110967803367,-1668362.88058
2018-01-12,2018-01-12 17:17:00,btc,usd,13802.0,39.91067051,1515766620.0,13909.032258064519,0.00112960708539,-1698569.73859
2018-01-12,2018-01-12 17:18:00,btc,usd,13824.0,14.1648524,1515766680.0,13907.064516129034,0.00114933860661,-1728477.19745
2018-01-12,2018-01-12 17:19:00,btc,usd,13841.0,8.462517800000002,1515766740.0,13905.145161290324,0.00116887182574,-1758084.08752
2018-01-12,2018-01-12 17:20:00,btc,usd,13815.0,5.7712899600000025,1515766800.0,13902.709677419356,0.00118821532723,-1787403.42129
2018-01-12,2018-01-12 17:21:00,btc,usd,13810.0,7.0690562199999984,1515766860.0,13900.225806451615,0.00120734043345,-1816391.73099
2018-01-12,2018-01-12 17:22:00,btc,usd,13781.0,9.244327609999996,1515766920.0,13896.709677419356,0.00122620061496,-1844978.4916
2018-01-12,2018-01-12 17:23:00,btc,usd,13793.0,6.154577089999999,1515766980.0,13893.290322580648,0.00124483874418,-1873228.68626
2018-01-12,2018-01-12 17:24:00,btc,usd,13760.0,10.39751914,1515767040.0,13889.43548387097,0.00126325734963,-1901146.14813
2018-01-12,2018-01-12 17:25:00,btc,usd,13710.0,64.89283450999999,1515767100.0,13884.43548387097,0.00128138832445,-1928627.64657
2018-01-12,2018-01-12 17:26:00,btc,usd,13719.954234459998,33.93328474999999,1515767160.0,13879.59603603968,0.00129923195504,-1955673.6154
2018-01-12,2018-01-12 17:27:00,btc,usd,13800.0,106.14066148000002,1515767220.0,13876.370229588067,0.00131685214483,-1982380.91324
2018-01-12,2018-01-12 17:28:00,btc,usd,13740.0,111.65498453,1515767280.0,13872.467003781616,0.00133423352884,-2008726.25168
2018-01-12,2018-01-12 17:29:00,btc,usd,13788.0,25.98016352,1515767340.0,13869.483132813873,0.00135143067454,-2034792.33941
2018-01-12,2018-01-12 17:30:00,btc,usd,13812.0,30.04706485,1515767400.0,13866.305713459034,0.00136839944427,-2060512.27551
2018-01-12,2018-01-12 17:31:00,btc,usd,13826.0,13.19883556,1515767460.0,13863.370229588067,0.00138516093758,-2085918.04101
2018-01-12,2018-01-12 17:32:00,btc,usd,13808.52486226,4.30382674,1515767520.0,13860.152888656776,0.00140179577439,-2111131.83498
2018-01-12,2018-01-12 17:33:00,btc,usd,13824.0,2.24009238,1515767580.0,13857.62063059226,0.00141834730858,-2136219.36962
2018-01-12,2018-01-12 17:34:00,btc,usd,13823.0,16.119421510000002,1515767640.0,13855.20127575355,0.00143481110859,-2161173.92767
2018-01-12,2018-01-12 17:35:00,btc,usd,13847.0,6.779303970000001,1515767700.0,13852.749662850325,0.00145116251827,-2185958.13686
2018-01-12,2018-01-12 17:36:00,btc,usd,13866.0,40.71632500000001,1515767760.0,13850.523856398711,0.00146740715286,-2210580.5081
2018-01-12,2018-01-12 17:37:00,btc,usd,13874.0,5.673601180000001,1515767820.0,13848.443211237422,0.00148356693549,-2235074.27088
2018-01-12,2018-01-12 17:38:00,btc,usd,13899.0,15.756558300000002,1515767880.0,13846.45934026968,0.00149965991625,-2259466.78432
2018-01-12,2018-01-12 17:39:00,btc,usd,13888.0,32.83094727,1515767940.0,13844.556114463228,0.00151568783278,-2283760.68206
2018-01-12,2018-01-12 17:40:00,btc,usd,13870.0,20.69121098,1515768000.0,13842.507727366454,0.00153166331254,-2307975.10426
2018-01-12,2018-01-12 17:41:00,btc,usd,13888.0,15.55731902,1515768060.0,13840.491598334196,0.00154758264665,-2332104.42914
2018-01-12,2018-01-12 17:42:00,btc,usd,13882.0,12.5879355,1515768120.0,13838.70127575355,0.00156341963071,-2356108.93735
2018-01-12,2018-01-12 17:43:00,btc,usd,13890.0,10.455199730000002,1515768180.0,13836.830308011615,0.00157914548871,-2379945.01205
2018-01-12,2018-01-12 17:44:00,btc,usd,13887.0,8.07154906,1515768240.0,13835.136759624518,0.00159477446874,-2403634.24937
2018-01-12,2018-01-12 17:45:00,btc,usd,13886.0,24.84245195,1515768300.0,13833.798049947098,0.00161028954982,-2427150.8494
2018-01-12,2018-01-12 17:46:00,btc,usd,13895.0,11.21403313,1515768360.0,13832.314178979357,0.00162567678254,-2450473.66867
2018-01-12,2018-01-12 17:47:00,btc,usd,13915.0,8.12671624,1515768420.0,13831.798049947098,0.00164098355845,-2473674.53907
2018-01-12,2018-01-12 17:48:00,btc,usd,13926.0,14.8773839,1515768480.0,13831.846437043872,0.00165626111941,-2496831.1291
2018-01-12,2018-01-12 17:49:00,btc,usd,13896.0,15.128254639999998,1515768540.0,13831.604501560001,0.00167154132523,-2519991.73036
2018-01-12,2018-01-12 17:50:00,btc,usd,13893.0,6.48409539,1515768600.0,13832.007727366454,0.00168680474618,-2543126.89153
2018-01-12,2018-01-12 17:51:00,btc,usd,13866.0,30.531497720000004,1515768660.0,13832.588372527744,0.00170207696085,-2566275.38284
2018-01-12,2018-01-12 17:52:00,btc,usd,13874.0,16.07275305,1515768720.0,13833.410953172905,0.00171739132961,-2589487.76962
2018-01-12,2018-01-12 17:53:00,btc,usd,13858.0,13.53947297,1515768780.0,13833.975469301937,0.0017327265944,-2612731.83053
2018-01-12,2018-01-12 17:54:00,btc,usd,13864.0,9.83392667,1515768840.0,13834.910953172905,0.00174806894999,-2635986.63993
2018-01-12,2018-01-12 17:55:00,btc,usd,13893.0,14.404938399999999,1515768900.0,13836.45934026968,0.00176347655919,-2659340.35669
2018-01-12,2018-01-12 17:56:00,btc,usd,13897.0,14.69198623,1515768960.0,13837.685146721293,0.00177891357935,-2682738.65308
2018-01-12,2018-01-12 17:57:00,btc,usd,13895.0,9.26669208,1515769020.0,13839.136759624518,0.00179441098238,-2706228.47421
2018-01-12,2018-01-12 17:58:00,btc,usd,13885.0,12.68724683,1515769080.0,13840.233533818066,0.00181002078419,-2729888.66316
2018-01-12,2018-01-12 17:59:00,btc,usd,13885.0,12.192537200000002,1515769140.0,13840.37869510839,0.00182577028459,-2753760.60072
2018-01-12,2018-01-12 18:00:00,btc,usd,13895.0,4.70816731,1515769200.0,13841.169017689033,0.00184172104533,-2777937.59764
2018-01-12,2018-01-12 18:01:00,btc,usd,13894.0,8.512780150000001,1515769260.0,13841.95934026968,0.0018578895808,-2802444.6855
2018-01-12,2018-01-12 18:02:00,btc,usd,13887.0,8.87040338,1515769320.0,13842.023856398711,0.00187422717417,-2827208.02324
2018-01-12,2018-01-12 18:03:00,btc,usd,13870.0,19.940710769999995,1515769380.0,13842.136759624518,0.00189084057162,-2852389.41036
2018-01-12,2018-01-12 18:04:00,btc,usd,13810.0,34.95124763999999,1515769440.0,13841.588372527744,0.001907698812,-2877941.91874
2018-01-12,2018-01-12 18:05:00,btc,usd,13825.0,24.78499717,1515769500.0,13841.023856398711,0.00192486636625,-2903963.26968
2018-01-12,2018-01-12 18:06:00,btc,usd,13856.0,17.28786217,1515769560.0,13841.604501560001,0.00194242374896,-2930575.50085
2018-01-12,2018-01-12 18:07:00,btc,usd,13909.0,102.7858756,1515769620.0,13843.217404785808,0.00196041179072,-2957840.49953
2018-01-12,2018-01-12 18:08:00,btc,usd,13920.14811921,40.288535840000016,1515769680.0,13844.01011638597,0.00197871133216,-2985577.65215
2018-01-12,2018-01-12 18:09:00,btc,usd,13910.0,7.40502517,1515769740.0,13845.445600256939,0.00199738085892,-3013875.60698
2018-01-12,2018-01-12 18:10:00,btc,usd,13905.0,6.87444138,1515769800.0,13846.75205186984,0.00201642770994,-3042745.48818
2018-01-12,2018-01-12 18:11:00,btc,usd,13900.0,52.09695435,1515769860.0,13848.058503482744,0.00203588023336,-3072230.26425
2018-01-12,2018-01-12 18:12:00,btc,usd,13861.0,62.436760940000006,1515769920.0,13849.155277676293,0.00205575439217,-3102354.13132
2018-01-12,2018-01-12 18:13:00,btc,usd,13851.0,6.522986349999997,1515769980.0,13850.34882606339,0.00207604751825,-3133113.04514
2018-01-12,2018-01-12 18:14:00,btc,usd,13830.0,18.631294250000003,1515770040.0,13850.897213160164,0.00209668078861,-3164387.53142
2018-01-12,2018-01-12 18:15:00,btc,usd,13853.0,22.230443899999997,1515770100.0,13851.84882606339,0.00211763281261,-3196145.16696
2018-01-12,2018-01-12 18:16:00,btc,usd,13841.0,18.106984100000005,1515770160.0,13852.123019611776,0.00213887830613,-3228347.6286
2018-01-12,2018-01-12 18:17:00,btc,usd,13839.0,7.358139289999999,1515770220.0,13852.381084127906,0.00216045652192,-3261054.41341
2018-01-12,2018-01-12 18:18:00,btc,usd,13863.0,42.78508624000001,1515770280.0,13853.477858321454,0.00218244013794,-3294375.68127
2018-01-12,2018-01-12 18:19:00,btc,usd,13846.0,10.37539246,1515770340.0,13854.187535740808,0.00220481949827,-3328296.79693
2018-01-12,2018-01-12 18:20:00,btc,usd,13850.0,31.50433551,1515770400.0,13854.606890579518,0.00222758420042,-3362801.99334
2018-01-12,2018-01-12 18:21:00,btc,usd,13840.0,24.219178150000005,1515770460.0,13854.59076154726,0.00225075342041,-3397920.3371
2018-01-12,2018-01-12 18:22:00,btc,usd,13826.0,24.73278797,1515770520.0,13854.7681809021,0.00227431294113,-3433630.27849
2018-01-12,2018-01-12 18:23:00,btc,usd,13828.0,25.73500457,1515770580.0,13855.058503482744,0.0022982889336,-3469971.48596
2018-01-12,2018-01-12 18:24:00,btc,usd,13838.0,33.055239990000004,1515770640.0,13855.977858321454,0.00232271143872,-3506989.49297
2018-01-12,2018-01-12 18:25:00,btc,usd,13803.0,24.38209587,1515770700.0,13856.139148644035,0.00234752192429,-3544595.58087
2018-01-12,2018-01-12 18:26:00,btc,usd,13805.0,43.58124302,1515770760.0,13856.864955095647,0.00237275041211,-3582835.25432
2018-01-12,2018-01-12 18:27:00,btc,usd,13781.0,25.94719395,1515770820.0,13858.01011638597,0.00239840979561,-3621728.05585
2018-01-12,2018-01-12 18:28:00,btc,usd,13783.0,35.320644849999994,1515770880.0,13859.0269835721,0.00242451218532,-3661292.3422
2018-01-12,2018-01-12 18:29:00,btc,usd,13762.0,25.92035471,1515770940.0,13858.414080346292,0.00245096722417,-3701391.15767
2018-01-12,2018-01-12 18:30:00,btc,usd,13740.0,23.74859508,1515771000.0,13858.414080346292,0.0024778049823,-3742070.08003
2018-01-12,2018-01-12 18:31:00,btc,usd,13746.0,23.73639814,1515771060.0,13857.736660991453,0.00250497705915,-3783255.74753
2018-01-12,2018-01-12 18:32:00,btc,usd,13718.0,75.72327539,1515771120.0,13856.220531959196,0.00253249651124,-3824967.95169
2018-01-12,2018-01-12 18:33:00,btc,usd,13737.0,38.65935842,1515771180.0,13854.785048088228,0.00256031969822,-3867140.54493
2018-01-12,2018-01-12 18:34:00,btc,usd,13728.0,7.236990299999999,1515771240.0,13853.486259987261,0.00258835117964,-3909628.86397
2018-01-12,2018-01-12 18:35:00,btc,usd,13749.0,26.03145603,1515771300.0,13852.276582567905,0.00261661280763,-3952466.0309
2018-01-12,2018-01-12 18:36:00,btc,usd,13746.0,35.78950613000001,1515771360.0,13851.034647084034,0.00264510117326,-3995646.87876
2018-01-12,2018-01-12 18:37:00,btc,usd,13727.0,19.24643045,1515771420.0,13849.099163213066,0.00267375227167,-4039074.39364
2018-01-12,2018-01-12 18:38:00,btc,usd,13720.0,15.18582658,1515771480.0,13846.74432450339,0.00270257050076,-4082755.24223
2018-01-12,2018-01-12 18:39:00,btc,usd,13701.0,31.81134729,1515771540.0,13843.954001922744,0.00273151289335,-4126624.29796
2018-01-12,2018-01-12 18:40:00,btc,usd,13672.0,52.10790770000001,1515771600.0,13840.292711600163,0.0027605240733,-4170597.62609
2018-01-12,2018-01-12 18:41:00,btc,usd,13670.0,34.38640612,1515771660.0,13836.776582567905,0.00278963104145,-4214716.15274
2018-01-12,2018-01-12 18:42:00,btc,usd,13709.0,70.88672618999998,1515771720.0,13834.179808374358,0.00281884442826,-4258995.98968
2018-01-12,2018-01-12 18:43:00,btc,usd,13717.0,18.34410418,1515771780.0,13831.42174385823,0.0028481662859,-4303440.24771
2018-01-12,2018-01-12 18:44:00,btc,usd,13695.0,19.602675060000006,1515771840.0,13828.40561482597,0.00287761424839,-4348075.65584
2018-01-12,2018-01-12 18:45:00,btc,usd,13631.0,91.61587067,1515771900.0,13824.22819547113,0.00290714543192,-4392837.21488
2018-01-12,2018-01-12 18:46:00,btc,usd,13607.0,71.05606248000002,1515771960.0,13819.712066438873,0.00293675352741,-4437715.36234
2018-01-12,2018-01-12 18:47:00,btc,usd,13623.0,82.39129096000002,1515772020.0,13815.470130955002,0.00296640344492,-4482656.9105
2018-01-12,2018-01-12 18:48:00,btc,usd,13658.0,29.90165773,1515772080.0,13811.64755030984,0.00299608487721,-4527646.23567
2018-01-12,2018-01-12 18:49:00,btc,usd,13633.0,37.32024943,1515772140.0,13807.099163213066,0.00302576343212,-4572631.20915
2018-01-12,2018-01-12 18:50:00,btc,usd,13600.0,38.95279229000001,1515772200.0,13801.841098696937,0.00305544130901,-4617615.16559
2018-01-12,2018-01-12 18:51:00,btc,usd,13572.0,45.03143362,1515772260.0,13796.615292245326,0.00308506709604,-4662520.17777
2018-01-12,2018-01-12 18:52:00,btc,usd,13579.0,36.35725281,1515772320.0,13791.550776116293,0.00311464449929,-4707351.8629
2018-01-12,2018-01-12 18:53:00,btc,usd,13650.0,69.82242858,1515772380.0,13788.066905148551,0.00314424318576,-4752215.8161
2018-01-12,2018-01-12 18:54:00,btc,usd,13626.0,118.58790144,1515772440.0,13784.066905148551,0.00317383179301,-4797064.50065
2018-01-12,2018-01-12 18:55:00,btc,usd,13632.0,32.91746393,1515772500.0,13780.42174385823,0.00320350356841,-4842039.25518
