,tick_date,tick_time,base,quot,close,volume
2102,2018-01-21,2018-01-21 12:45:32,btc,usd,11750.0,46186.7907102
2103,2018-01-21,2018-01-21 12:45:11,btc,usd,11757.0,46247.65046438
2104,2018-01-21,2018-01-21 12:45:01,btc,usd,11757.0,46248.0519548
2105,2018-01-21,2018-01-21 12:44:51,btc,usd,11756.0,46254.52401394001
2106,2018-01-21,2018-01-21 12:44:41,btc,usd,11729.0,46249.20124734
2107,2018-01-21,2018-01-21 12:44:31,btc,usd,11727.0,46296.37834925001
2108,2018-01-21,2018-01-21 12:44:22,btc,usd,11722.056154319998,46321.60160203
2109,2018-01-21,2018-01-21 12:44:01,btc,usd,11731.0,46347.79656749
2110,2018-01-21,2018-01-21 12:43:51,btc,usd,11738.0,46347.72134274999
2111,2018-01-21,2018-01-21 12:43:41,btc,usd,11739.0,46347.53591897
2112,2018-01-21,2018-01-21 12:43:31,btc,usd,11748.0,46346.790468609994
2113,2018-01-21,2018-01-21 12:43:22,btc,usd,11749.0,46345.63375443
2114,2018-01-21,2018-01-21 12:43:11,btc,usd,11749.0,46347.66987825
2115,2018-01-21,2018-01-21 12:43:01,btc,usd,11756.0,46347.71124969
2116,2018-01-21,2018-01-21 12:42:51,btc,usd,11763.0,46345.34057653001
2117,2018-01-21,2018-01-21 12:42:41,btc,usd,11768.0,46326.28582761
2118,2018-01-21,2018-01-21 12:42:31,btc,usd,11768.0,46327.79358660999
2119,2018-01-21,2018-01-21 12:42:11,btc,usd,11773.0,46334.83919758
2120,2018-01-21,2018-01-21 12:42:01,btc,usd,11773.0,46337.46883090001
2121,2018-01-21,2018-01-21 12:41:51,btc,usd,11775.0,46336.29938699999
2122,2018-01-21,2018-01-21 12:41:41,btc,usd,11771.0,46350.0756257
2123,2018-01-21,2018-01-21 12:41:31,btc,usd,11771.0,46322.37180079
2124,2018-01-21,2018-01-21 12:41:21,btc,usd,11784.0,46317.56104522
2125,2018-01-21,2018-01-21 12:41:11,btc,usd,11777.0,46317.67896932
2126,2018-01-21,2018-01-21 12:41:01,btc,usd,11797.0,46310.29399100999
2127,2018-01-21,2018-01-21 12:40:53,btc,usd,11808.0,46308.82637501
2128,2018-01-21,2018-01-21 12:40:42,btc,usd,11810.0,46304.54167511
2129,2018-01-21,2018-01-21 12:40:31,btc,usd,11812.0,46293.07576885
2130,2018-01-21,2018-01-21 12:40:21,btc,usd,11813.0,46291.75983629001
2131,2018-01-21,2018-01-21 12:40:11,btc,usd,11822.0,46290.8478438
2132,2018-01-21,2018-01-21 12:40:01,btc,usd,11829.0,46288.83722156
2133,2018-01-21,2018-01-21 12:39:52,btc,usd,11810.0,46282.08718042
2134,2018-01-21,2018-01-21 12:39:41,btc,usd,11809.0,46277.810119420006
2135,2018-01-21,2018-01-21 12:39:33,btc,usd,11810.0,46278.58793245001
2136,2018-01-21,2018-01-21 12:39:21,btc,usd,11802.0,46275.77690411
2137,2018-01-21,2018-01-21 12:39:11,btc,usd,11789.0,46264.309265350006
2138,2018-01-21,2018-01-21 12:39:01,btc,usd,11788.0,46264.86317867
2139,2018-01-21,2018-01-21 12:38:51,btc,usd,11784.0,46264.24343406
2140,2018-01-21,2018-01-21 12:38:41,btc,usd,11785.0,46267.69934634
2141,2018-01-21,2018-01-21 12:38:31,btc,usd,11784.0,46267.121625559994
2142,2018-01-21,2018-01-21 12:38:21,btc,usd,11783.0,46267.17743587
2143,2018-01-21,2018-01-21 12:38:11,btc,usd,11781.0,46267.88110119
2144,2018-01-21,2018-01-21 12:37:51,btc,usd,11780.0,46268.59216798
2145,2018-01-21,2018-01-21 12:37:41,btc,usd,11780.15273898,46268.07742567
2146,2018-01-21,2018-01-21 12:37:21,btc,usd,11780.0,46274.83062493
2147,2018-01-21,2018-01-21 12:37:11,btc,usd,11778.0,46266.200664
2148,2018-01-21,2018-01-21 12:37:01,btc,usd,11793.0,46257.81247897001
2149,2018-01-21,2018-01-21 12:36:51,btc,usd,11802.0,46257.49399216
2150,2018-01-21,2018-01-21 12:36:42,btc,usd,11809.0,46257.47429241001
2151,2018-01-21,2018-01-21 12:36:31,btc,usd,11803.0,46262.9194165
2152,2018-01-21,2018-01-21 12:36:21,btc,usd,11781.0,46251.47241655
2153,2018-01-21,2018-01-21 12:36:11,btc,usd,11773.0,46253.819803820006
2154,2018-01-21,2018-01-21 12:36:01,btc,usd,11769.0,46253.13995223
2155,2018-01-21,2018-01-21 12:35:51,btc,usd,11767.0,46252.08778041
2156,2018-01-21,2018-01-21 12:35:41,btc,usd,11750.0,46209.96619566
2157,2018-01-21,2018-01-21 12:35:31,btc,usd,11749.0,46177.49182687
2158,2018-01-21,2018-01-21 12:35:22,btc,usd,11750.0,46166.48206044001
2159,2018-01-21,2018-01-21 12:35:11,btc,usd,11750.0,46152.25330072999
2160,2018-01-21,2018-01-21 12:35:01,btc,usd,11746.0,46142.19685315
2161,2018-01-21,2018-01-21 12:34:51,btc,usd,11739.0,46133.29536345999
2162,2018-01-21,2018-01-21 12:34:42,btc,usd,11715.0,46120.40928305
2163,2018-01-21,2018-01-21 12:34:31,btc,usd,11705.0,46123.55748986
2164,2018-01-21,2018-01-21 12:34:21,btc,usd,11706.0,46123.6546508
2165,2018-01-21,2018-01-21 12:34:11,btc,usd,11711.0,46126.93143028
2166,2018-01-21,2018-01-21 12:34:01,btc,usd,11706.0,46128.07443826
2167,2018-01-21,2018-01-21 12:33:51,btc,usd,11714.0,46126.01975004
2168,2018-01-21,2018-01-21 12:33:41,btc,usd,11721.0,46121.97426797001
2169,2018-01-21,2018-01-21 12:33:31,btc,usd,11723.0,46122.16227181
2170,2018-01-21,2018-01-21 12:33:21,btc,usd,11739.0,46109.47869125001
2171,2018-01-21,2018-01-21 12:33:11,btc,usd,11740.0,46110.861871199995
2172,2018-01-21,2018-01-21 12:33:01,btc,usd,11740.0,46111.67998722
2173,2018-01-21,2018-01-21 12:32:51,btc,usd,11748.0,46111.16969048
2174,2018-01-21,2018-01-21 12:32:43,btc,usd,11747.0,46108.8638207
2175,2018-01-21,2018-01-21 12:32:31,btc,usd,11746.0,46115.349801599994
2176,2018-01-21,2018-01-21 12:32:21,btc,usd,11748.0,46117.09336908
2177,2018-01-21,2018-01-21 12:32:11,btc,usd,11740.0,46115.11318262999
2178,2018-01-21,2018-01-21 12:32:02,btc,usd,11738.0,46112.09680209999
2179,2018-01-21,2018-01-21 12:31:51,btc,usd,11736.0,46111.28827445001
2180,2018-01-21,2018-01-21 12:31:41,btc,usd,11729.0,46110.45543932001
2181,2018-01-21,2018-01-21 12:31:31,btc,usd,11717.0,46106.87807806001
2182,2018-01-21,2018-01-21 12:31:21,btc,usd,11717.0,46105.93109608
2183,2018-01-21,2018-01-21 12:31:11,btc,usd,11734.0,46098.57684646
2184,2018-01-21,2018-01-21 12:31:01,btc,usd,11739.0,46096.91149071
2185,2018-01-21,2018-01-21 12:30:51,btc,usd,11738.0,46097.63719762
2186,2018-01-21,2018-01-21 12:30:43,btc,usd,11743.0,46093.40022017001
2187,2018-01-21,2018-01-21 12:30:31,btc,usd,11749.0,46096.20218467999
2188,2018-01-21,2018-01-21 12:30:21,btc,usd,11730.0,46097.74615598
2189,2018-01-21,2018-01-21 12:30:11,btc,usd,11714.0,46102.22557588
2190,2018-01-21,2018-01-21 12:30:01,btc,usd,11708.0,46083.00382589
2191,2018-01-21,2018-01-21 12:29:51,btc,usd,11703.0,46083.79822617
2192,2018-01-21,2018-01-21 12:29:41,btc,usd,11700.0,46084.3235515
2193,2018-01-21,2018-01-21 12:29:31,btc,usd,11697.0,46079.05525492001
2194,2018-01-21,2018-01-21 12:29:21,btc,usd,11698.0,46074.96476238
2195,2018-01-21,2018-01-21 12:29:11,btc,usd,11698.817520459996,46075.48611870001
2196,2018-01-21,2018-01-21 12:29:01,btc,usd,11691.0,46068.86633616001
2197,2018-01-21,2018-01-21 12:28:52,btc,usd,11667.01728465,46054.19529895
2198,2018-01-21,2018-01-21 12:28:41,btc,usd,11644.0,46059.42625820001
2199,2018-01-21,2018-01-21 12:28:31,btc,usd,11643.0,46064.06048654999
2200,2018-01-21,2018-01-21 12:28:21,btc,usd,11642.0,46063.84486446001
2201,2018-01-21,2018-01-21 12:28:11,btc,usd,11644.0,46086.23403050999
2202,2018-01-21,2018-01-21 12:28:01,btc,usd,11658.0,46081.92282986
2203,2018-01-21,2018-01-21 12:27:51,btc,usd,11666.0,46082.87428873
2204,2018-01-21,2018-01-21 12:27:41,btc,usd,11658.5779913,46084.48690903001
2205,2018-01-21,2018-01-21 12:27:31,btc,usd,11668.0,46086.24348822
2206,2018-01-21,2018-01-21 12:27:21,btc,usd,11678.0,46088.01210368
2207,2018-01-21,2018-01-21 12:27:11,btc,usd,11701.0,46087.77988257
2208,2018-01-21,2018-01-21 12:27:01,btc,usd,11701.0,46086.88302340001
2209,2018-01-21,2018-01-21 12:26:51,btc,usd,11700.0,46097.59554767999
2210,2018-01-21,2018-01-21 12:26:41,btc,usd,11668.0,46091.46786332
2211,2018-01-21,2018-01-21 12:26:31,btc,usd,11668.0,46102.21940235
2212,2018-01-21,2018-01-21 12:26:21,btc,usd,11667.873444850002,46124.09221208
2213,2018-01-21,2018-01-21 12:26:11,btc,usd,11656.0,46117.73864405
2214,2018-01-21,2018-01-21 12:26:01,btc,usd,11659.0,46117.80236256
2215,2018-01-21,2018-01-21 12:25:51,btc,usd,11660.0,46115.30866358
2216,2018-01-21,2018-01-21 12:25:41,btc,usd,11670.0,46111.78659972001
2217,2018-01-21,2018-01-21 12:25:31,btc,usd,11676.0,46098.61486171
2218,2018-01-21,2018-01-21 12:25:21,btc,usd,11681.816625159998,46098.57247893
2219,2018-01-21,2018-01-21 12:25:11,btc,usd,11699.0,46095.19637243
2220,2018-01-21,2018-01-21 12:25:01,btc,usd,11706.0,46097.93919118
2221,2018-01-21,2018-01-21 12:24:51,btc,usd,11705.0,46095.45192367
2222,2018-01-21,2018-01-21 12:24:41,btc,usd,11706.0,46094.54648401
2223,2018-01-21,2018-01-21 12:24:32,btc,usd,11711.0,46100.37825585001
2224,2018-01-21,2018-01-21 12:24:21,btc,usd,11705.0,46113.19429138
2225,2018-01-21,2018-01-21 12:24:11,btc,usd,11701.0,46112.91461315001
2226,2018-01-21,2018-01-21 12:24:01,btc,usd,11700.0,46142.837074270006
2227,2018-01-21,2018-01-21 12:23:51,btc,usd,11699.0,46142.75146872999
2228,2018-01-21,2018-01-21 12:23:41,btc,usd,11694.0,46136.65212029
2229,2018-01-21,2018-01-21 12:23:31,btc,usd,11694.0,46135.18819225
2230,2018-01-21,2018-01-21 12:23:21,btc,usd,11677.0,46131.21495073
2231,2018-01-21,2018-01-21 12:23:11,btc,usd,11672.0,46124.59785032
2232,2018-01-21,2018-01-21 12:23:01,btc,usd,11669.0,46101.3219247
2233,2018-01-21,2018-01-21 12:22:51,btc,usd,11666.0,46099.02291847001
2234,2018-01-21,2018-01-21 12:22:41,btc,usd,11680.0,46098.0299521
2235,2018-01-21,2018-01-21 12:22:31,btc,usd,11688.0,46116.17512464
2236,2018-01-21,2018-01-21 12:22:21,btc,usd,11713.0,46100.90168917
2237,2018-01-21,2018-01-21 12:22:11,btc,usd,11710.0,46095.02942377999
2238,2018-01-21,2018-01-21 12:22:01,btc,usd,11703.0,46102.83588836
2239,2018-01-21,2018-01-21 12:21:51,btc,usd,11703.0,46102.986299470016
2240,2018-01-21,2018-01-21 12:21:41,btc,usd,11705.0,46105.19453544001
2241,2018-01-21,2018-01-21 12:21:31,btc,usd,11690.0,46099.78976925
2242,2018-01-21,2018-01-21 12:21:22,btc,usd,11682.0,46108.404387320006
2243,2018-01-21,2018-01-21 12:21:11,btc,usd,11659.0,46101.59725007
2244,2018-01-21,2018-01-21 12:21:01,btc,usd,11656.0,46091.8781437
2245,2018-01-21,2018-01-21 12:20:51,btc,usd,11666.0,46076.50020487
2246,2018-01-21,2018-01-21 12:20:41,btc,usd,11643.0,46059.49497177
2247,2018-01-21,2018-01-21 12:20:31,btc,usd,11642.0,46055.48471533001
2248,2018-01-21,2018-01-21 12:20:21,btc,usd,11642.92249059,46045.92079824
2249,2018-01-21,2018-01-21 12:20:11,btc,usd,11642.0,46034.73339725
2250,2018-01-21,2018-01-21 12:20:01,btc,usd,11660.0,46037.86906617
2251,2018-01-21,2018-01-21 12:19:51,btc,usd,11638.0,46005.29788422999
2252,2018-01-21,2018-01-21 12:19:41,btc,usd,11643.0,45992.7876446
2253,2018-01-21,2018-01-21 12:19:32,btc,usd,11643.0,45995.79812066999
2254,2018-01-21,2018-01-21 12:19:21,btc,usd,11647.0,45990.05897948001
2255,2018-01-21,2018-01-21 12:19:11,btc,usd,11648.0,45974.14604555
2256,2018-01-21,2018-01-21 12:19:01,btc,usd,11649.0,45960.26863755
2257,2018-01-21,2018-01-21 12:18:51,btc,usd,11650.0,45956.39261683
2258,2018-01-21,2018-01-21 12:18:41,btc,usd,11650.0,45955.0972954
2259,2018-01-21,2018-01-21 12:18:31,btc,usd,11631.0,45949.44923620001
2260,2018-01-21,2018-01-21 12:18:21,btc,usd,11630.0,45953.80526294
2261,2018-01-21,2018-01-21 12:18:12,btc,usd,11695.0,45870.46564399
2262,2018-01-21,2018-01-21 12:18:01,btc,usd,11696.0,45856.19074392999
2263,2018-01-21,2018-01-21 12:17:51,btc,usd,11709.0,45848.52432488
2264,2018-01-21,2018-01-21 12:17:41,btc,usd,11710.0,45868.71426164
2265,2018-01-21,2018-01-21 12:17:31,btc,usd,11711.0,45869.69514592999
2266,2018-01-21,2018-01-21 12:17:22,btc,usd,11713.0,45866.43065702001
2267,2018-01-21,2018-01-21 12:17:11,btc,usd,11725.0,45865.5304891
2268,2018-01-21,2018-01-21 12:17:01,btc,usd,11727.0,45794.09311387
2269,2018-01-21,2018-01-21 12:16:51,btc,usd,11743.0,45792.46982937001
2270,2018-01-21,2018-01-21 12:16:41,btc,usd,11738.0,45791.16337626
2271,2018-01-21,2018-01-21 12:16:31,btc,usd,11739.0,45791.97073222001
2272,2018-01-21,2018-01-21 12:16:21,btc,usd,11746.0,45814.38950216
2273,2018-01-21,2018-01-21 12:16:11,btc,usd,11751.0,45816.02208054999
2274,2018-01-21,2018-01-21 12:16:01,btc,usd,11750.064823559998,45815.87198227
2275,2018-01-21,2018-01-21 12:15:51,btc,usd,11750.0,45816.58932608
2276,2018-01-21,2018-01-21 12:15:42,btc,usd,11744.0,45811.79373838
2277,2018-01-21,2018-01-21 12:15:32,btc,usd,11745.0,45811.47435436001
2278,2018-01-21,2018-01-21 12:15:21,btc,usd,11744.0,45807.88773624001
2279,2018-01-21,2018-01-21 12:15:11,btc,usd,11726.0,45798.19261459
2280,2018-01-21,2018-01-21 12:15:02,btc,usd,11726.0,45793.86425269001
2281,2018-01-21,2018-01-21 12:14:51,btc,usd,11728.0,45794.92561124
2282,2018-01-21,2018-01-21 12:14:11,btc,usd,11729.0,45786.77145172999
2283,2018-01-21,2018-01-21 12:14:01,btc,usd,11735.0,45781.03727366
2284,2018-01-21,2018-01-21 12:13:51,btc,usd,11738.0,45781.01461457001
2285,2018-01-21,2018-01-21 12:13:42,btc,usd,11738.0,45780.79920733
2286,2018-01-21,2018-01-21 12:13:31,btc,usd,11744.0,45778.86748000999
2287,2018-01-21,2018-01-21 12:13:21,btc,usd,11732.0,45776.50277508
2288,2018-01-21,2018-01-21 12:13:11,btc,usd,11736.0,45771.18138767
2289,2018-01-21,2018-01-21 12:13:01,btc,usd,11761.0,45757.26780541
2290,2018-01-21,2018-01-21 12:12:51,btc,usd,11774.0,45747.54383434001
2291,2018-01-21,2018-01-21 12:12:41,btc,usd,11775.0,45759.45114404
2292,2018-01-21,2018-01-21 12:12:31,btc,usd,11767.0,45740.67082380001
2293,2018-01-21,2018-01-21 12:12:21,btc,usd,11751.0,45735.81479884001
2294,2018-01-21,2018-01-21 12:12:11,btc,usd,11749.0,45716.88011014001
2295,2018-01-21,2018-01-21 12:12:01,btc,usd,11759.0,45712.62391688
2296,2018-01-21,2018-01-21 12:11:51,btc,usd,11736.0,45706.97572421
2297,2018-01-21,2018-01-21 12:11:41,btc,usd,11736.0,45697.85262414001
2298,2018-01-21,2018-01-21 12:11:31,btc,usd,11724.0,45696.86659723001
2299,2018-01-21,2018-01-21 12:11:21,btc,usd,11736.0,45694.30548923
2300,2018-01-21,2018-01-21 12:11:11,btc,usd,11740.0,45690.82437084
2301,2018-01-21,2018-01-21 12:11:01,btc,usd,11742.0,45689.56480784001
2302,2018-01-21,2018-01-21 12:10:51,btc,usd,11745.0,45683.38582593
2303,2018-01-21,2018-01-21 12:10:41,btc,usd,11737.0,45675.51922256
2304,2018-01-21,2018-01-21 12:10:32,btc,usd,11719.0,45699.04254628001
2305,2018-01-21,2018-01-21 12:10:21,btc,usd,11724.0,45692.00716369
2306,2018-01-21,2018-01-21 12:10:12,btc,usd,11700.0,45687.40999087
2307,2018-01-21,2018-01-21 12:10:01,btc,usd,11751.0,45594.50678155999
2308,2018-01-21,2018-01-21 12:09:52,btc,usd,11752.0,45572.0033113
2309,2018-01-21,2018-01-21 12:09:41,btc,usd,11756.0,45570.45560426
2310,2018-01-21,2018-01-21 12:09:31,btc,usd,11758.0,45567.53808441
2311,2018-01-21,2018-01-21 12:09:21,btc,usd,11763.0,45556.72559542
2312,2018-01-21,2018-01-21 12:09:12,btc,usd,11763.0,45554.47453794001
2313,2018-01-21,2018-01-21 12:09:01,btc,usd,11769.0,45549.88335339001
2314,2018-01-21,2018-01-21 12:08:51,btc,usd,11769.0,45551.83062725001
2315,2018-01-21,2018-01-21 12:08:41,btc,usd,11778.318109989998,45550.36394878
2316,2018-01-21,2018-01-21 12:08:31,btc,usd,11778.0,45550.38472776
2317,2018-01-21,2018-01-21 12:08:21,btc,usd,11772.20268003,45547.17270955
2318,2018-01-21,2018-01-21 12:08:11,btc,usd,11763.0,45545.75000412
2319,2018-01-21,2018-01-21 12:08:01,btc,usd,11762.0,45558.01543084
2320,2018-01-21,2018-01-21 12:07:51,btc,usd,11760.0,45556.90634063
2321,2018-01-21,2018-01-21 12:07:41,btc,usd,11755.0,45547.55527146001
2322,2018-01-21,2018-01-21 12:07:31,btc,usd,11763.0,45562.34705242001
2323,2018-01-21,2018-01-21 12:07:21,btc,usd,11760.0,45560.23724923
2324,2018-01-21,2018-01-21 12:07:11,btc,usd,11759.0,45556.69499736
2325,2018-01-21,2018-01-21 12:07:01,btc,usd,11775.0,45537.18528043
2326,2018-01-21,2018-01-21 12:06:51,btc,usd,11790.0,45539.62755657
2327,2018-01-21,2018-01-21 12:06:41,btc,usd,11799.0,45539.47572703
2328,2018-01-21,2018-01-21 12:06:31,btc,usd,11805.0,45520.94593451
2329,2018-01-21,2018-01-21 12:06:21,btc,usd,11815.0,45520.13355847001
2330,2018-01-21,2018-01-21 12:06:11,btc,usd,11814.0,45504.15163655
2331,2018-01-21,2018-01-21 12:06:01,btc,usd,11819.0,45518.09044084999
2332,2018-01-21,2018-01-21 12:05:51,btc,usd,11819.0,45522.14007763
2333,2018-01-21,2018-01-21 12:05:41,btc,usd,11836.0,45518.10277834001
2334,2018-01-21,2018-01-21 12:05:31,btc,usd,11843.0,45509.80325076
2335,2018-01-21,2018-01-21 12:05:21,btc,usd,11843.0,45518.27054096
2336,2018-01-21,2018-01-21 12:05:11,btc,usd,11847.0,45525.54352158
2337,2018-01-21,2018-01-21 12:04:51,btc,usd,11852.0,45569.23697001
2338,2018-01-21,2018-01-21 12:04:41,btc,usd,11852.0,45587.97522126
2339,2018-01-21,2018-01-21 12:04:31,btc,usd,11852.0,45606.78918815
2340,2018-01-21,2018-01-21 12:04:22,btc,usd,11852.0,45605.30986564
2341,2018-01-21,2018-01-21 12:04:11,btc,usd,11851.0,45607.54856947001
2342,2018-01-21,2018-01-21 12:04:01,btc,usd,11849.0,45607.260925300005
2343,2018-01-21,2018-01-21 12:03:51,btc,usd,11854.0,45613.83656215001
2344,2018-01-21,2018-01-21 12:03:41,btc,usd,11858.0,45614.51287580001
2345,2018-01-21,2018-01-21 12:03:32,btc,usd,11867.60338746,45624.72810929
2346,2018-01-21,2018-01-21 12:03:21,btc,usd,11867.0,45623.32296309
2347,2018-01-21,2018-01-21 12:03:11,btc,usd,11868.21493046,45645.75426213
2348,2018-01-21,2018-01-21 12:03:01,btc,usd,11869.0,45701.1681178
2349,2018-01-21,2018-01-21 12:02:51,btc,usd,11885.0,45696.44981074001
2350,2018-01-21,2018-01-21 12:02:41,btc,usd,11885.0,45693.0438443
2351,2018-01-21,2018-01-21 12:02:31,btc,usd,11889.61893533,45688.02172550999
2352,2018-01-21,2018-01-21 12:02:21,btc,usd,11889.61893533,45692.82681382001
2353,2018-01-21,2018-01-21 12:02:11,btc,usd,11903.07288125,45693.722853900006
2354,2018-01-21,2018-01-21 12:02:01,btc,usd,11900.0,45690.67745085999
2355,2018-01-21,2018-01-21 12:01:51,btc,usd,11907.0,45692.0390934
2356,2018-01-21,2018-01-21 12:01:41,btc,usd,11912.0,45693.7821915
2357,2018-01-21,2018-01-21 12:01:31,btc,usd,11913.0,45697.36113628
2358,2018-01-21,2018-01-21 12:01:21,btc,usd,11920.0,45697.33407094001
2359,2018-01-21,2018-01-21 12:01:11,btc,usd,11923.0,45697.20287323
2360,2018-01-21,2018-01-21 12:01:01,btc,usd,11925.0,45698.60549583
2361,2018-01-21,2018-01-21 12:00:51,btc,usd,11928.0,45700.52570752999
2362,2018-01-21,2018-01-21 12:00:31,btc,usd,11923.0,45721.0221143
2363,2018-01-21,2018-01-21 12:00:21,btc,usd,11924.0,45731.68631915001
2364,2018-01-21,2018-01-21 12:00:11,btc,usd,11928.0,45734.84279303
2365,2018-01-21,2018-01-21 12:00:01,btc,usd,11925.0,45740.59678595
2366,2018-01-21,2018-01-21 11:59:52,btc,usd,11929.0,45729.59639128
2367,2018-01-21,2018-01-21 11:59:41,btc,usd,11919.0,45738.64277428
2368,2018-01-21,2018-01-21 11:59:31,btc,usd,11920.0,45752.40369983
2369,2018-01-21,2018-01-21 11:59:21,btc,usd,11920.0,45789.23706184
2370,2018-01-21,2018-01-21 11:59:11,btc,usd,11924.0,45839.04941928
2371,2018-01-21,2018-01-21 11:59:01,btc,usd,11929.0,45842.92119195
2372,2018-01-21,2018-01-21 11:58:51,btc,usd,11928.0,45841.88141493
2373,2018-01-21,2018-01-21 11:58:41,btc,usd,11915.0,45842.72760447
2374,2018-01-21,2018-01-21 11:58:32,btc,usd,11912.0,45898.96204675
2375,2018-01-21,2018-01-21 11:58:21,btc,usd,11903.0,45895.90197575
2376,2018-01-21,2018-01-21 11:58:11,btc,usd,11922.0,45899.8297164
2377,2018-01-21,2018-01-21 11:58:01,btc,usd,11923.0,45937.87393294001
2378,2018-01-21,2018-01-21 11:57:41,btc,usd,11928.0,45947.26520782
2379,2018-01-21,2018-01-21 11:57:31,btc,usd,11929.0,45949.02566081999
2380,2018-01-21,2018-01-21 11:57:21,btc,usd,11950.0,45943.38057410001
2381,2018-01-21,2018-01-21 11:57:01,btc,usd,11954.0,45931.4048421
2382,2018-01-21,2018-01-21 11:56:51,btc,usd,11944.0,45943.49847716
2383,2018-01-21,2018-01-21 11:56:41,btc,usd,11957.0,45928.39482452
2384,2018-01-21,2018-01-21 11:56:31,btc,usd,11949.0,45935.73327080999
2385,2018-01-21,2018-01-21 11:56:21,btc,usd,11945.0,45966.34778118
2386,2018-01-21,2018-01-21 11:56:11,btc,usd,11939.0,45994.536942800005
2387,2018-01-21,2018-01-21 11:56:01,btc,usd,11925.0,45989.80312369
2388,2018-01-21,2018-01-21 11:55:51,btc,usd,11915.0,45982.70311622
2389,2018-01-21,2018-01-21 11:55:41,btc,usd,11905.0,45979.93961474
2390,2018-01-21,2018-01-21 11:55:31,btc,usd,11901.0,45984.17445615
2391,2018-01-21,2018-01-21 11:55:21,btc,usd,11887.0,45979.15523627001
2392,2018-01-21,2018-01-21 11:55:11,btc,usd,11891.0,45981.86419382
2393,2018-01-21,2018-01-21 11:55:01,btc,usd,11895.0,45981.60867239001
2394,2018-01-21,2018-01-21 11:54:51,btc,usd,11896.0,46022.71544903
2395,2018-01-21,2018-01-21 11:54:41,btc,usd,11909.0,46021.92483501
2396,2018-01-21,2018-01-21 11:54:31,btc,usd,11909.0,46025.83838815001
2397,2018-01-21,2018-01-21 11:54:21,btc,usd,11908.0,46032.21087305
2398,2018-01-21,2018-01-21 11:54:11,btc,usd,11911.0,46032.87091658
2399,2018-01-21,2018-01-21 11:54:01,btc,usd,11907.10906502,46039.4236018
2400,2018-01-21,2018-01-21 11:53:51,btc,usd,11933.0,46029.58685089001
2401,2018-01-21,2018-01-21 11:53:41,btc,usd,11937.31928904,46022.19694484
2402,2018-01-21,2018-01-21 11:53:31,btc,usd,11944.0,46020.93404504001
2403,2018-01-21,2018-01-21 11:53:11,btc,usd,11962.0,46030.33612008
2404,2018-01-21,2018-01-21 11:53:01,btc,usd,11962.0,46042.72324143
2405,2018-01-21,2018-01-21 11:52:51,btc,usd,11951.0,46047.07614914
2406,2018-01-21,2018-01-21 11:52:41,btc,usd,11975.0,46034.01845845001
2407,2018-01-21,2018-01-21 11:52:32,btc,usd,11978.0,46033.66208649999
2408,2018-01-21,2018-01-21 11:52:21,btc,usd,11978.0,46030.71616280999
2409,2018-01-21,2018-01-21 11:52:11,btc,usd,11973.0,46027.06363496
2410,2018-01-21,2018-01-21 11:52:01,btc,usd,11973.0,46031.22271549999
2411,2018-01-21,2018-01-21 11:51:51,btc,usd,11967.0,46050.81755597001
2412,2018-01-21,2018-01-21 11:51:41,btc,usd,11963.0,46048.04463447001
2413,2018-01-21,2018-01-21 11:51:31,btc,usd,11960.0,46047.44505216
2414,2018-01-21,2018-01-21 11:51:21,btc,usd,11941.0,46043.69156660999
2415,2018-01-21,2018-01-21 11:51:11,btc,usd,11942.0,46044.47165856
2416,2018-01-21,2018-01-21 11:51:01,btc,usd,11941.0,46045.59878864
2417,2018-01-21,2018-01-21 11:50:21,btc,usd,11942.0,46056.52525771
2418,2018-01-21,2018-01-21 11:50:11,btc,usd,11938.0,46058.12334230999
2419,2018-01-21,2018-01-21 11:50:01,btc,usd,11935.0,46059.12099434
2420,2018-01-21,2018-01-21 11:49:51,btc,usd,11925.0,46047.46777502
2421,2018-01-21,2018-01-21 11:49:41,btc,usd,11924.0,46048.82914235
2422,2018-01-21,2018-01-21 11:49:32,btc,usd,11922.0,46048.57018444
2423,2018-01-21,2018-01-21 11:49:21,btc,usd,11897.0,46018.17819603
2424,2018-01-21,2018-01-21 11:49:12,btc,usd,11902.0,46008.12448818
2425,2018-01-21,2018-01-21 11:49:01,btc,usd,11897.0,46006.75168933
2426,2018-01-21,2018-01-21 11:48:51,btc,usd,11896.0,46011.12216842
2427,2018-01-21,2018-01-21 11:48:41,btc,usd,11892.0,46010.68446679
2428,2018-01-21,2018-01-21 11:48:32,btc,usd,11899.0,46010.98425256
2429,2018-01-21,2018-01-21 11:48:22,btc,usd,11886.0,45991.17707469
2430,2018-01-21,2018-01-21 11:48:11,btc,usd,11890.0,45989.31774709001
2431,2018-01-21,2018-01-21 11:48:01,btc,usd,11891.0,45988.25054778
2432,2018-01-21,2018-01-21 11:47:51,btc,usd,11894.0,45981.7892811
2433,2018-01-21,2018-01-21 11:47:41,btc,usd,11907.0,45977.70535763
2434,2018-01-21,2018-01-21 11:47:31,btc,usd,11920.0,45975.28126747
2435,2018-01-21,2018-01-21 11:47:11,btc,usd,11920.0,45980.79037218
2436,2018-01-21,2018-01-21 11:46:51,btc,usd,11923.0,45971.99605299001
2437,2018-01-21,2018-01-21 11:46:41,btc,usd,11923.0,45971.37494863
2438,2018-01-21,2018-01-21 11:46:31,btc,usd,11916.0,45969.44089601001
